Severity,Start_Lat,Start_Lng,Street,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
2,36.123661,-86.68988,Air Freight Blvd,Nashville,Davidson,TN,44.0,44.0,68.0,29.61,10.0,3.0,0.0
1,33.419090000000004,-86.67201999999999,Highway 280,Birmingham,Shelby,AL,83.0,83.0,44.0,29.32,10.0,9.0,0.0
2,39.053917999999996,-84.54645699999999,I-71 S,Covington,Kenton,KY,73.0,73.0,81.0,29.7,10.0,9.0,0.0
2,35.00853,-85.1532, E Brainerd Rd,Chattanooga,Hamilton,TN,62.0,62.0,18.0,29.33,10.0,13.0,0.0
2,35.020959999999995,-90.01985,E Shelby Dr,Memphis,Shelby,TN,81.0,81.0,67.0,29.59,10.0,10.0,0.0
2,33.166645,-87.537216,Overhill Rd,Tuscaloosa,Tuscaloosa,AL,86.0,86.0,63.0,29.9,10.0,6.0,0.0
3,35.16292,-89.85974, Sycamore View Rd,Memphis,Shelby,TN,88.0,88.0,38.0,29.73,10.0,9.0,0.0
2,36.300521999999994,-86.71106,TN-386 E,Goodlettsville,Davidson,TN,62.0,62.0,60.0,29.74,10.0,5.0,0.0
2,35.005875,-89.829048,E Holmes Rd,Memphis,Shelby,TN,59.0,59.0,77.0,29.61,10.0,3.0,0.0
2,34.773709999999994,-86.53872, Highway 72 E,Huntsville,Madison,AL,66.0,66.0,37.0,29.16,10.0,6.0,0.0
2,36.263081,-86.690498,E Old Hickory Blvd,Madison,Davidson,TN,69.0,69.0,70.0,29.29,10.0,8.0,0.0
2,30.655781,-88.116417,Government Blvd,Mobile,Mobile,AL,66.0,66.0,100.0,30.06,0.25,0.0,0.0
3,36.151092999999996,-86.769402,I-40 E,Nashville,Davidson,TN,57.0,57.0,87.0,29.48,10.0,10.0,0.01
2,33.562104999999995,-86.734668,I-59 S,Birmingham,Jefferson,AL,61.0,61.0,29.0,29.45,10.0,9.0,0.0
2,34.205342,-86.83490400000001, AL Highway 157,Cullman,Cullman,AL,69.0,69.0,38.0,29.47,10.0,7.0,0.0
2,36.138039,-86.805038,24th Ave S,Nashville,Davidson,TN,75.0,75.0,82.0,29.14,10.0,10.0,0.0
2,33.289631,-87.570213,Martin Rd,Northport,Tuscaloosa,AL,56.0,56.0,55.0,29.97,10.0,0.0,0.0
2,36.241768,-86.75586700000001,Briley Pkwy W,Madison,Davidson,TN,89.0,89.0,46.0,29.31,10.0,10.0,0.0
2,39.026699,-84.574791,I-275 E,Ft Mitchell,Kenton,KY,47.0,41.0,59.0,28.96,8.0,13.0,0.0
2,38.116039,-85.884979,Johnsontown Rd,Louisville,Jefferson,KY,37.0,32.0,57.0,29.45,10.0,6.0,0.0
2,34.765434,-86.87728100000001,US Highway 72,Athens,Limestone,AL,50.0,50.0,44.0,29.84,10.0,3.0,0.0
2,38.259331,-85.737495,E Witherspoon St,Louisville,Jefferson,KY,33.0,33.0,43.0,29.94,10.0,0.0,0.0
2,35.12273,-85.239227,Highway 153,Hixson,Hamilton,TN,60.0,60.0,96.0,29.27,2.0,5.0,0.04
2,38.25892,-85.75738, W River Rd,Louisville,Jefferson,KY,74.0,74.0,91.0,29.34,6.0,0.0,0.06
2,36.260281,-86.647766, Hadley Ave,Old Hickory,Davidson,TN,37.0,31.0,86.0,29.36,3.0,8.0,0.01
3,33.391597999999995,-86.78454599999999,I-65 S,Birmingham,Jefferson,AL,88.0,88.0,57.0,29.42,10.0,3.0,0.0
2,39.000816,-84.642876,Burlington Pike,Florence,Boone,KY,56.0,56.0,77.0,28.73,10.0,14.0,0.0
2,36.238347,-86.78099300000001,Briley Pkwy W,Nashville,Davidson,TN,74.0,74.0,91.0,29.42,10.0,5.0,0.0
2,33.38886,-86.80659,Municipal Dr,Birmingham,Jefferson,AL,87.0,87.0,49.0,29.25,10.0,6.0,0.0
2,36.237827,-86.785866,I-24 W,Nashville,Davidson,TN,84.0,84.0,58.0,29.18,10.0,12.0,0.0
2,35.016289,-85.269814,I-24 W,Chattanooga,Hamilton,TN,57.0,57.0,100.0,29.29,2.0,8.0,0.02
4,32.736427,-86.542625,I-65 S,Verbena,Chilton,AL,76.0,76.0,74.0,29.78,10.0,12.0,0.0
3,39.04385,-84.4558,I-471 N,Newport,Campbell,KY,72.0,72.0,68.0,29.57,10.0,0.0,0.0
2,36.321735,-86.868831, Eatons Creek Rd,Joelton,Davidson,TN,65.0,65.0,75.0,29.35,10.0,8.0,0.0
2,36.26109,-86.712603, Gallatin Pike S,Madison,Davidson,TN,68.0,68.0,47.0,29.23,10.0,8.0,0.0
3,32.362549,-86.220322,I-85 N,Montgomery,Montgomery,AL,80.0,80.0,32.0,29.87,10.0,6.0,0.0
2,36.087109000000005,-86.707993,Jeffery Dr,Nashville,Davidson,TN,46.0,42.0,73.0,29.4,10.0,7.0,0.0
2,36.13026,-86.89981, Charlotte Pike,Nashville,Davidson,TN,58.0,58.0,47.0,29.53,10.0,3.0,0.0
2,36.140588,-86.723102,I-40 W,Nashville,Davidson,TN,66.0,66.0,45.0,29.64,10.0,0.0,0.0
2,32.311665000000005,-86.222656,Bell Rd,Montgomery,Montgomery,AL,76.0,76.0,83.0,29.87,10.0,0.0,0.0
2,36.07894,-86.726235,Nolensville Pike,Nashville,Davidson,TN,83.0,83.0,42.0,29.51,10.0,5.0,0.0
2,31.740721,-85.338661,Doc Green Rd,Clayton,Barbour,AL,86.0,86.0,55.0,29.72,10.0,3.0,0.0
2,33.38671,-86.801508,I-459 N,Birmingham,Jefferson,AL,34.0,34.0,85.0,29.48,8.0,0.0,0.0
1,36.25229,-86.69391999999999, Neelys Bend Rd,Madison,Davidson,TN,87.0,87.0,35.0,29.41,10.0,7.0,0.0
2,35.082402,-85.206889,TN-17,Chattanooga,Hamilton,TN,28.0,19.0,51.0,29.2,10.0,9.0,0.0
2,36.081531,-86.726925, Nolensville Pike,Nashville,Davidson,TN,67.0,67.0,31.0,29.63,10.0,7.0,0.0
2,36.263663,-86.830765, Whites Creek Pike,Whites Creek,Davidson,TN,59.0,59.0,62.0,29.34,10.0,10.0,0.0
3,30.716959999999997,-88.22551999999999,Schillinger Rd N,Mobile,Mobile,AL,76.0,76.0,43.0,29.69,10.0,15.0,0.0
3,35.018639,-90.002701,I-55 S,Memphis,Shelby,TN,77.0,77.0,84.0,29.53,10.0,14.0,0.26
2,33.86319,-87.41355899999999,S Frontage Rd,Jasper,Walker,AL,36.0,36.0,75.0,29.7,10.0,0.0,0.0
2,35.087992,-85.06501800000001, Mountain View Rd,Ooltewah,Hamilton,TN,49.0,49.0,80.0,29.33,10.0,3.0,0.0
2,38.222775,-85.505814,I-64 W,Louisville,Jefferson,KY,50.0,50.0,93.0,29.06,3.0,0.0,0.0
2,36.080963,-86.95681,I-40 W,Nashville,Davidson,TN,41.0,41.0,82.0,29.72,10.0,3.0,0.0
2,36.153316,-86.724724,Lebanon Pike,Nashville,Davidson,TN,48.0,48.0,41.0,29.81,10.0,3.0,0.0
2,34.153412,-86.198914,Highway 179,Boaz,Etowah,AL,23.0,12.0,68.0,29.37,10.0,10.0,0.0
3,36.038338,-86.647743,I-24 E,Antioch,Davidson,TN,37.0,32.0,50.0,29.95,10.0,7.0,0.0
3,36.559681,-87.25202900000001,I-24 E,Clarksville,Montgomery,TN,29.0,21.0,78.0,29.69,10.0,8.0,0.0
3,37.805283,-85.746307,I-65 N,Lebanon Junction,Hardin,KY,86.0,86.0,64.0,29.22,10.0,7.0,0.0
2,38.29018,-85.646683,I-71 S,Louisville,Jefferson,KY,57.0,57.0,89.0,29.52,10.0,0.0,0.0
2,36.11898,-86.701189,Murfreesboro Pike,Nashville,Davidson,TN,63.0,63.0,22.0,29.62,10.0,10.0,0.0
3,30.563457,-88.214966,Old Pascagoula Rd,Theodore,Mobile,AL,78.0,78.0,90.0,29.94,10.0,5.0,0.0
2,30.640028000000004,-88.089325,Dauphin Island Pkwy,Mobile,Mobile,AL,78.0,78.0,96.0,29.77,10.0,8.0,0.0
2,32.387634000000006,-86.323097,AL-6 E,Montgomery,Montgomery,AL,53.0,53.0,89.0,29.95,2.0,10.0,0.15
2,35.072231,-85.30715500000001, Dallas Rd,Chattanooga,Hamilton,TN,44.0,44.0,89.0,29.7,9.0,0.0,0.0
2,36.270035,-82.32061800000001,Okolona Rd,Johnson City,Carter,TN,73.0,73.0,79.0,28.4,10.0,0.0,0.0
3,36.01774,-86.6244,I-24 E,Antioch,Davidson,TN,45.0,45.0,82.0,29.34,10.0,3.0,0.0
2,36.159119,-86.664627,Donelson Pike,Nashville,Davidson,TN,27.0,17.0,53.0,30.0,10.0,12.0,0.0
2,33.167819,-87.528738, Skyland Blvd E,Tuscaloosa,Tuscaloosa,AL,49.0,49.0,100.0,29.88,0.25,0.0,0.0
2,33.533374,-86.71793100000001,I-20 W,Birmingham,Jefferson,AL,41.0,34.0,81.0,29.33,10.0,13.0,0.0
3,33.412251,-86.80584,I-65 N,Birmingham,Jefferson,AL,49.0,45.0,86.0,29.61,6.0,8.0,0.03
2,36.125175,-86.84770999999999,White Bridge Pike,Nashville,Davidson,TN,56.0,56.0,80.0,29.67,10.0,0.0,0.0
1,36.23158,-86.78156, Ewing Dr,Nashville,Davidson,TN,86.0,86.0,32.0,29.62,10.0,8.0,0.0
2,36.214409,-86.838081,Cedar Cir,Nashville,Davidson,TN,83.0,83.0,47.0,29.4,10.0,3.0,0.0
2,36.26202,-86.891533,Eatons Creek Rd,Nashville,Davidson,TN,69.0,69.0,81.0,29.31,10.0,0.0,0.0
2,36.261299,-86.712532,Gallatin Pike S,Madison,Davidson,TN,83.0,83.0,47.0,29.5,10.0,14.0,0.0
2,36.16874,-86.766253,I-24 E,Nashville,Davidson,TN,63.0,63.0,40.0,29.48,10.0,17.0,0.0
2,33.545212,-86.531853,Dorrough St,Leeds,Jefferson,AL,79.0,79.0,54.0,29.39,10.0,6.0,0.0
2,35.115547,-89.86958299999999,I-240 W,Memphis,Shelby,TN,37.0,31.0,93.0,29.25,9.0,8.0,0.01
3,36.069247999999995,-86.68943,Haywood Ln,Nashville,Davidson,TN,50.0,50.0,86.0,29.65,9.0,7.0,0.0
2,36.272099,-86.68956800000001,Anderson Ln,Madison,Davidson,TN,60.0,60.0,39.0,29.32,10.0,14.0,0.0
2,36.407706,-83.464386, Highway 25E S,Tazewell,Claiborne,TN,50.0,47.0,97.0,28.64,5.0,6.0,0.0
2,33.386238,-86.783226,I-65 S,Birmingham,Jefferson,AL,50.0,50.0,77.0,29.55,10.0,0.0,0.0
2,36.192859999999996,-86.62383299999999,Lebanon Pike,Hermitage,Davidson,TN,73.0,73.0,84.0,29.25,10.0,8.0,0.05
2,33.94553,-86.476563,2nd Ave E,Oneonta,Blount,AL,73.0,73.0,93.0,29.45,10.0,7.0,0.0
2,36.040737,-86.59716800000001,Old Hickory Blvd,Antioch,Davidson,TN,70.0,70.0,90.0,29.38,8.0,3.0,0.0
2,32.584881,-85.463425,AL-15 N,Auburn,Lee,AL,64.0,64.0,100.0,29.05,4.0,6.0,0.3
2,36.079498,-86.959866,I-40 E,Nashville,Davidson,TN,67.0,67.0,54.0,29.42,10.0,3.0,0.0
3,35.237099,-85.869843,I-24 W,Decherd,Grundy,TN,54.0,54.0,94.0,28.86,2.0,5.0,0.0
2,38.31172,-85.58785,I-71 N,Louisville,Jefferson,KY,53.0,53.0,71.0,29.6,10.0,6.0,0.0
4,32.38603,-86.32205,AL-6 W,Montgomery,Montgomery,AL,80.0,80.0,82.0,29.74,10.0,6.0,0.0
2,35.126575,-85.24170699999999,Highway 153,Hixson,Hamilton,TN,47.0,44.0,83.0,29.35,7.0,7.0,0.0
2,36.154942,-86.66526,Lakeland Dr,Nashville,Davidson,TN,85.0,85.0,59.0,29.39,10.0,5.0,0.0
3,32.326283000000004,-90.16109499999999,I-55 S,Jackson,Hinds,MS,75.0,75.0,87.0,29.6,10.0,0.0,0.02
3,36.142390999999996,-86.735771,I-24 E,Nashville,Davidson,TN,55.0,55.0,89.0,29.14,3.0,12.0,0.04
2,39.051739000000005,-84.558037,I-71 N,Ft Mitchell,Kenton,KY,77.0,77.0,76.0,29.03,7.0,0.0,0.0
2,32.113369,-85.93611899999999,US Highway 82,Fitzpatrick,Bullock,AL,65.0,65.0,90.0,29.68,6.0,3.0,0.33
2,38.004719,-84.569,Wellington Way,Lexington,Fayette,KY,27.0,20.0,75.0,29.05,10.0,6.0,0.0
2,36.161552,-86.775974, 3rd Ave S,Nashville,Davidson,TN,64.0,64.0,90.0,29.33,9.0,5.0,0.01
3,35.062763000000004,-90.021927,I-55 N,Memphis,Shelby,TN,73.0,73.0,90.0,29.39,7.0,16.0,0.11
2,34.988440000000004,-85.47029599999999,I-24 W,Guild,Marion,TN,76.0,76.0,79.0,29.04,10.0,0.0,0.0
4,36.202509,-85.826399, White Cir,Chestnut Mound,Smith,TN,59.0,59.0,100.0,28.96,10.0,0.0,0.0
2,36.114924,-86.861288, Davidson Rd,Nashville,Davidson,TN,71.0,71.0,44.0,29.53,10.0,7.0,0.0
2,35.18985,-89.944717,I-40 E,Memphis,Shelby,TN,51.0,51.0,86.0,30.08,10.0,14.0,0.0
2,34.145,-87.313309,Highway 278,Double Springs,Winston,AL,30.0,21.0,66.0,29.5,10.0,12.0,0.0
2,34.735039,-86.627296,Jordan Ln NW,Huntsville,Madison,AL,78.0,78.0,57.0,29.36,10.0,14.0,0.0
3,36.022518,-83.477676,I-40 E,Dandridge,Jefferson,TN,84.0,84.0,61.0,28.95,10.0,0.0,0.0
3,32.310435999999996,-90.162643,I-55 N,Jackson,Hinds,MS,65.0,65.0,84.0,29.65,5.0,15.0,0.27
2,39.026291,-84.56485699999999,I-275 W,Ft Mitchell,Kenton,KY,36.0,25.0,79.0,29.08,8.0,21.0,0.0
2,36.117129999999996,-86.72686800000001,Glenrose Ave,Nashville,Davidson,TN,73.0,73.0,87.0,29.22,10.0,5.0,0.0
2,34.752990999999994,-86.74614,Uptown Dr,Madison,Madison,AL,67.0,67.0,52.0,29.34,10.0,16.0,0.0
2,32.98003,-86.68804899999999,County Road 42,Jemison,Chilton,AL,84.0,84.0,63.0,29.34,10.0,7.0,0.0
2,33.236573,-87.556888, McFarland Blvd,Northport,Tuscaloosa,AL,28.0,28.0,92.0,30.12,10.0,0.0,0.0
2,33.519882,-86.817009,AL-4 E,Birmingham,Jefferson,AL,58.0,58.0,87.0,29.42,10.0,0.0,0.0
2,30.358196000000003,-89.423146,I-10 E,Bay Saint Louis,Hancock,MS,52.0,52.0,80.0,29.93,10.0,17.0,0.0
2,35.036923,-85.151862,Commons Blvd,Chattanooga,Hamilton,TN,66.0,66.0,90.0,29.23,10.0,7.0,0.0
2,36.070212,-86.684818,Haywood Ln,Antioch,Davidson,TN,35.0,26.0,70.0,29.24,10.0,14.0,0.0
2,32.895088,-87.62003299999999,AL Highway 69,Moundville,Hale,AL,82.0,82.0,79.0,29.68,1.0,29.0,0.12
2,36.141296000000004,-86.73185699999999,I-40 W,Nashville,Davidson,TN,90.0,90.0,50.0,29.38,10.0,8.0,0.0
2,36.132979999999996,-86.765694,Wedgewood Ave,Nashville,Davidson,TN,35.0,35.0,54.0,29.62,10.0,0.0,0.0
2,39.095073,-84.48114,I-471 S,Bellevue,Campbell,KY,51.0,51.0,86.0,29.53,10.0,0.0,0.0
2,36.171637,-86.79871899999999,I-65 N,Nashville,Davidson,TN,63.0,63.0,90.0,29.2,6.0,6.0,0.02
2,33.645790000000005,-86.828888,I-65 N,Gardendale,Jefferson,AL,73.0,73.0,90.0,29.13,7.0,8.0,0.0
2,36.148365999999996,-86.780384,I-40 E,Nashville,Davidson,TN,65.0,65.0,33.0,29.37,10.0,8.0,0.0
2,33.232844,-87.422636, Abbie Ave,Cottondale,Tuscaloosa,AL,55.0,55.0,53.0,30.28,10.0,8.0,0.0
2,35.021324,-89.66546600000001,Bill Morris Pkwy,Collierville,Shelby,TN,68.0,68.0,73.0,29.79,10.0,5.0,0.0
3,36.14819,-86.744904,I-24 W,Nashville,Davidson,TN,79.0,79.0,62.0,29.33,10.0,3.0,0.0
2,31.200309999999998,-85.768417,Highway 85,Daleville,Dale,AL,73.0,73.0,69.0,29.76,10.0,14.0,0.0
2,31.157745000000002,-85.49688,E Malvern Hwy,Dothan,Geneva,AL,70.0,70.0,84.0,29.7,10.0,5.0,0.0
2,36.04574,-86.6744, Bell Rd,Antioch,Davidson,TN,75.0,75.0,71.0,29.34,10.0,7.0,0.0
3,36.177096999999996,-86.466576,I-40 W,Mount Juliet,Wilson,TN,49.0,43.0,48.0,29.9,10.0,15.0,0.0
3,39.027527,-84.573334,Whitehouse Dr,Crestview Hills,Kenton,KY,35.0,30.0,92.0,28.91,0.75,6.0,0.0
2,35.01296,-85.22828, Brainerd Rd,Chattanooga,Hamilton,TN,67.0,67.0,93.0,29.38,5.0,0.0,0.0
2,36.026402000000004,-86.588432,Murfreesboro Pike,La Vergne,Davidson,TN,84.0,84.0,58.0,29.43,10.0,5.0,0.0
3,35.670799,-88.828438,I-40 E,Jackson,Madison,TN,75.0,75.0,89.0,29.2,10.0,14.0,0.0
4,31.883236,-86.609762,I-65 S,Greenville,Butler,AL,55.0,55.0,86.0,29.64,10.0,5.0,0.0
2,31.998803999999996,-89.904549,Simpson Highway 49,Braxton,Simpson,MS,45.0,45.0,93.0,29.73,2.0,0.0,0.0
2,36.044265,-86.656948,I-24 W,Antioch,Davidson,TN,74.0,74.0,91.0,29.43,10.0,3.0,0.0
2,36.045173999999996,-86.659058,Bell Rd,Antioch,Davidson,TN,74.0,74.0,91.0,29.39,0.25,0.0,0.0
2,35.030209,-89.7808,Bill Morris Pkwy,Memphis,Shelby,TN,77.0,77.0,100.0,29.5,4.0,9.0,0.0
4,36.357403000000005,-82.70389,I-81 N,Greeneville,Greene,TN,61.0,61.0,70.0,28.1,10.0,13.0,0.0
3,33.542419,-86.64218100000001,I-459 N,Birmingham,Jefferson,AL,54.0,54.0,35.0,29.76,10.0,0.0,0.0
2,31.250632,-87.239296,I-65 S,Brewton,Escambia,AL,51.0,51.0,83.0,29.9,9.0,0.0,0.0
2,32.888531,-86.624321,I-65 S,Clanton,Chilton,AL,64.0,64.0,96.0,29.18,2.0,0.0,0.21
2,33.37709,-86.803604,John Hawkins Pkwy,Birmingham,Jefferson,AL,72.0,72.0,91.0,29.32,10.0,0.0,0.0
2,38.672578,-85.01324100000001,I-71 S,Sanders,Carroll,KY,38.0,31.0,62.0,29.14,10.0,10.0,0.0
2,36.38884,-82.33878299999999,Heath Ln,Johnson City,Washington,TN,75.0,75.0,76.0,28.48,10.0,0.0,0.0
3,38.192249,-85.729439,Preston Hwy,Louisville,Jefferson,KY,65.0,65.0,31.0,29.38,10.0,24.0,0.0
2,36.296293,-86.698631, Myatt Dr,Madison,Davidson,TN,59.0,59.0,67.0,29.76,10.0,5.0,0.0
2,32.346309999999995,-86.222954,Eastern Blvd,Montgomery,Montgomery,AL,78.0,78.0,85.0,29.73,8.0,3.0,0.0
2,33.393505,-86.784775,I-459 N,Birmingham,Jefferson,AL,63.0,63.0,93.0,28.79,1.0,7.0,0.1
2,32.368019,-86.298843,I-85 S,Montgomery,Montgomery,AL,60.0,60.0,38.0,29.78,10.0,7.0,0.0
2,36.128170000000004,-86.713081,Murfreesboro Pike,Nashville,Davidson,TN,57.0,57.0,77.0,29.52,10.0,7.0,0.0
2,33.596834,-86.65749699999999,I-59 S,Birmingham,Jefferson,AL,37.0,28.0,73.0,29.34,7.0,14.0,0.0
2,33.856741,-87.352112,AL-4 W,Jasper,Walker,AL,73.0,73.0,100.0,29.16,10.0,0.0,0.0
2,32.519434000000004,-89.94377, Highway 43 N,Canton,Madison,MS,31.0,31.0,89.0,30.0,8.0,0.0,0.0
2,34.989470000000004,-85.209299, S Mack Smith Rd,Chattanooga,Hamilton,TN,62.0,62.0,70.0,29.35,10.0,5.0,0.0
2,35.037186,-89.795761,Bill Morris Pkwy,Memphis,Shelby,TN,64.0,64.0,37.0,29.73,10.0,8.0,0.0
2,32.274731,-90.20863299999999,I-55 S,Jackson,Hinds,MS,71.0,71.0,90.0,29.55,10.0,3.0,0.0
2,32.331187,-90.162338,I-55 S,Jackson,Hinds,MS,61.0,61.0,90.0,29.7,5.0,0.0,0.0
3,38.239384,-85.81636800000001,Henry Watterson Expy E,Louisville,Jefferson,KY,57.0,57.0,53.0,29.77,10.0,8.0,0.0
2,36.1619,-86.775162,2nd Ave N,Nashville,Davidson,TN,50.0,50.0,43.0,29.65,10.0,10.0,0.0
2,33.269394,-87.731964,Shelly Hughes Rd,Buhl,Tuscaloosa,AL,71.0,71.0,96.0,29.8,10.0,5.0,0.17
2,32.308338,-86.38295,Selma-Mobile Hwy,Montgomery,Montgomery,AL,89.0,89.0,47.0,29.71,10.0,3.0,0.0
2,36.220031,-86.774774,I-65 S,Nashville,Davidson,TN,81.0,81.0,54.0,29.41,10.0,6.0,0.0
2,33.532677,-86.85709399999999,Bankhead Hwy W,Birmingham,Jefferson,AL,59.0,59.0,78.0,29.56,10.0,3.0,0.0
3,36.006687,-86.788246,I-65 S,Brentwood,Williamson,TN,47.0,43.0,86.0,29.23,2.0,8.0,0.0
3,36.231303999999994,-86.770569,I-65 N,Nashville,Davidson,TN,44.0,40.0,82.0,29.36,10.0,8.0,0.06
2,34.631685,-86.884785,AL-20 W,Tanner,Limestone,AL,55.0,55.0,100.0,29.38,10.0,5.0,0.0
2,30.735428000000002,-88.11569399999999,I-65 S,Mobile,Mobile,AL,75.0,75.0,90.0,29.85,10.0,5.0,0.0
2,38.28907,-85.6296, US Highway 42,Louisville,Jefferson,KY,78.0,78.0,46.0,29.36,10.0,3.0,0.0
2,36.090340000000005,-86.62652, Smith Springs Rd,Nashville,Davidson,TN,79.0,79.0,44.0,29.49,10.0,12.0,0.0
2,36.15592,-86.82674,I-40 E,Nashville,Davidson,TN,83.0,83.0,44.0,29.22,10.0,15.0,0.0
2,37.832375,-85.717917,I-65 N,Lebanon Junction,Bullitt,KY,56.0,56.0,45.0,29.24,10.0,5.0,0.0
2,38.224270000000004,-85.77103000000001, Davies Ave,Louisville,Jefferson,KY,58.0,58.0,97.0,29.04,4.0,7.0,0.0
4,36.139168,-86.727165,I-24 W,Nashville,Davidson,TN,52.0,52.0,86.0,29.08,6.0,9.0,0.05
2,33.544315000000005,-86.590843,US Highway 78,Leeds,Jefferson,AL,44.0,38.0,85.0,29.26,7.0,13.0,0.0
2,38.048302,-84.50071700000001,W Vine St,Lexington,Fayette,KY,51.0,51.0,46.0,29.11,10.0,3.0,0.0
2,35.13047,-89.88736, N White Station Rd,Memphis,Shelby,TN,62.0,62.0,80.0,29.56,10.0,7.0,0.01
2,35.055671999999994,-89.84404,Valley Park Dr,Memphis,Shelby,TN,70.0,70.0,94.0,29.51,9.0,6.0,0.0
2,36.115916999999996,-86.785591,I-440 E,Nashville,Davidson,TN,69.0,69.0,84.0,29.31,10.0,3.0,0.0
3,34.673747999999996,-86.7519,Sullivan St,Madison,Madison,AL,86.0,86.0,56.0,29.36,10.0,9.0,0.0
2,38.187059999999995,-85.78926,Henry Watterson Expy W,Louisville,Jefferson,KY,81.0,81.0,49.0,29.29,10.0,16.0,0.0
1,36.04162,-86.7492, Old Hickory Blvd,Brentwood,Davidson,TN,80.0,80.0,42.0,29.52,10.0,12.0,0.0
1,35.073640000000005,-90.03107,I-240 W,Memphis,Shelby,TN,81.0,81.0,44.0,29.84,10.0,7.0,0.0
2,32.483459,-86.415642,Old Farm Ln N,Prattville,Autauga,AL,70.0,70.0,67.0,30.0,10.0,12.0,0.0
2,35.873288,-84.458731,I-40 E,Kingston,Roane,TN,44.0,44.0,93.0,29.0,8.0,0.0,0.0
2,32.269379,-86.536568,Highway 80 E,Lowndesboro,Lowndes,AL,81.0,81.0,56.0,29.81,10.0,5.0,0.0
3,34.629902,-86.89224200000001,AL-20 E,Tanner,Limestone,AL,50.0,50.0,61.0,29.83,10.0,6.0,0.0
2,33.595279,-86.657565,I-59 N,Birmingham,Jefferson,AL,40.0,40.0,86.0,29.49,10.0,0.0,0.0
2,36.163496,-86.81970799999999,I-40 W,Nashville,Davidson,TN,48.0,44.0,42.0,29.75,10.0,9.0,0.0
2,38.12546,-85.89301999999999,Trade Port Dr,Louisville,Jefferson,KY,45.0,45.0,90.0,29.21,10.0,0.0,0.0
2,38.13668,-85.68575, Preston Hwy,Louisville,Jefferson,KY,47.0,43.0,74.0,29.4,10.0,9.0,0.0
2,30.688271000000004,-88.12635,Dauphin St,Mobile,Mobile,AL,69.0,69.0,39.0,30.25,10.0,9.0,0.0
2,33.520096,-86.824272,12th St N,Birmingham,Jefferson,AL,60.0,60.0,83.0,29.37,10.0,6.0,0.0
2,36.086128,-86.729393,Nolensville Pike,Nashville,Davidson,TN,76.0,76.0,60.0,29.48,10.0,10.0,0.0
3,30.434889000000002,-88.656021,Gautier Vancleave Rd,Gautier,Jackson,MS,89.0,89.0,67.0,29.96,10.0,0.0,0.0
2,32.277284,-90.18233599999999,I-20 W,Jackson,Hinds,MS,66.0,66.0,88.0,29.57,10.0,5.0,0.0
2,34.771111,-86.585953,N Memorial Pkwy,Huntsville,Madison,AL,59.0,59.0,97.0,29.25,7.0,10.0,0.0
4,31.755948999999998,-85.81806, County Road 5511,Troy,Pike,AL,32.0,32.0,85.0,29.94,10.0,0.0,0.0
2,31.323751,-89.360294, Hardy St,Hattiesburg,Lamar,MS,47.0,40.0,29.0,29.88,10.0,16.0,0.0
2,30.944217,-88.024078, Highway 43 N,Axis,Mobile,AL,77.0,77.0,96.0,29.3,2.0,39.0,0.0
2,33.28756,-87.597809,Highway 43 N,Northport,Tuscaloosa,AL,69.0,69.0,87.0,29.6,10.0,0.0,0.0
3,35.884128999999994,-86.476341,I-24 E,Murfreesboro,Rutherford,TN,36.0,28.0,82.0,29.41,3.0,10.0,0.0
2,34.704696999999996,-86.39518699999999,Highway 72 E,Brownsboro,Madison,AL,44.0,42.0,97.0,29.13,4.0,5.0,0.0
2,35.023819,-85.174362,I-75 N,Chattanooga,Hamilton,TN,73.0,73.0,87.0,29.24,5.0,7.0,0.0
2,35.017808,-85.173793, E Brainerd Rd,Chattanooga,Hamilton,TN,49.0,49.0,97.0,29.38,0.25,0.0,0.0
2,36.216491999999995,-86.69253499999999,Briley Pkwy S,Nashville,Davidson,TN,61.0,61.0,90.0,29.1,10.0,3.0,0.06
3,36.014095000000005,-86.62056,Old Hickory Blvd,Antioch,Davidson,TN,89.0,89.0,53.0,29.3,10.0,8.0,0.0
2,36.143516999999996,-86.794387, 17th Ave S,Nashville,Davidson,TN,38.0,30.0,70.0,29.3,10.0,12.0,0.0
2,36.18565,-86.74758100000001,Seymour Ave,Nashville,Davidson,TN,91.0,91.0,35.0,29.41,10.0,6.0,0.0
2,36.358897999999996,-82.376648,E Oakland Ave,Johnson City,Washington,TN,31.0,26.0,72.0,28.43,10.0,5.0,0.0
1,36.19668,-86.74226, Cahal Ave,Nashville,Davidson,TN,79.0,79.0,74.0,29.22,10.0,6.0,0.0
2,36.164268,-86.785622,Rosa L Parks Ave,Nashville,Davidson,TN,62.0,62.0,78.0,29.33,10.0,0.0,0.0
3,34.753899,-86.740997,Hughes Rd,Madison,Madison,AL,68.0,68.0,60.0,28.92,10.0,14.0,0.0
2,36.178976,-86.773656,I-24 W,Nashville,Davidson,TN,44.0,39.0,47.0,29.48,10.0,9.0,0.0
4,35.867706,-86.45755,I-24 W,Murfreesboro,Rutherford,TN,74.0,74.0,59.0,29.3,10.0,9.0,0.0
2,36.074009000000004,-86.689636,Rader Dr,Antioch,Davidson,TN,85.0,85.0,51.0,29.35,10.0,3.0,0.0
